Var1,temp1,temp2,temp3,pop1,Var2,temp4,temp5,temp6,pop2,popcomp,pop_comp,Qual_ecology_score,APS,Correlation,Ecology,temp,Geography,combined,APS2,comparison,least.cost.distance,euc.distance
pacific,marine,joes,lake,joes lake,pacific,marine,lq,benthic,lq benthic,joes lake_lq benthic,joes_lake_lq_benthic,1,Allopatric,0.31863571, Diff_Ecology, joes    lq  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_joes lake_pacific_lq benthic,782.5323523,241
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,joes,lake,joes lake,pacific,marine,pax,benthic,pax benthic,joes lake_pax benthic,joes_lake_pax_benthic,1,Allopatric,0.298449874, Diff_Ecology, joes    pax  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_joes lake_pacific_pax benthic,801.5932153,211
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,joes,lake,joes lake,pacific,marine,pri,benthic,pri benthic,joes lake_pri benthic,joes_lake_pri_benthic,1,Allopatric,0.318750738, Diff_Ecology, joes    pri  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_joes lake_pacific_pri benthic,809.6200624,207
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,joes,stream,joes stream,pacific,marine,lq,limnetic,lq limnetic,joes stream_lq limnetic,joes_stream_lq_limnetic,1,Allopatric,0.279552474, Diff_Ecology, joes    lq  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_joes stream_pacific_lq limnetic,782.5323523,243
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,joes,stream,joes stream,pacific,marine,pax,limnetic,pax limnetic,joes stream_pax limnetic,joes_stream_pax_limnetic,1,Allopatric,0.336408631, Diff_Ecology, joes    pax  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_joes stream_pacific_pax limnetic,801.5932153,213
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,joes,stream,joes stream,pacific,marine,pri,limnetic,pri limnetic,joes stream_pri limnetic,joes_stream_pri_limnetic,1,Allopatric,0.342788512, Diff_Ecology, joes    pri  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_joes stream_pacific_pri limnetic,809.6200624,209
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,lq,benthic,lq benthic,pacific,marine,misty,lake,misty lake,lq benthic_misty lake,lq_benthic_misty_lake,1,Allopatric,0.508996162, Diff_Ecology, lq    misty  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_lq benthic_pacific_misty lake,791.8651122,231
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,lq,benthic,lq benthic,pacific,marine,mud,lake,mud lake,lq benthic_mud lake,lq_benthic_mud_lake,1,Allopatric,0.511827905, Diff_Ecology, lq    mud  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_lq benthic_pacific_mud lake,2590.567858,2024
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,lq,benthic,lq benthic,pacific,marine,pcr,lake,pcr lake,lq benthic_pcr lake,lq_benthic_pcr_lake,1,Allopatric,0.449835377, Diff_Ecology, lq    pcr  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_lq benthic_pacific_pcr lake,783.8843108,730
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,lq,benthic,lq benthic,pacific,marine,roberts,lake,roberts lake,lq benthic_roberts lake,lq_benthic_roberts_lake,1,Allopatric,0.434496465, Diff_Ecology, lq    roberts  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_lq benthic_pacific_roberts lake,120.3730956,102
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,lq,limnetic,lq limnetic,pacific,marine,misty,stream,misty stream,lq limnetic_misty stream,lq_limnetic_misty_stream,1,Allopatric,0.354781334, Diff_Ecology, lq    misty  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_lq limnetic_pacific_misty stream,791.8651122,232
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,lq,limnetic,lq limnetic,pacific,marine,roberts,stream,roberts stream,lq limnetic_roberts stream,lq_limnetic_roberts_stream,1,Allopatric,0.31612959, Diff_Ecology, lq    roberts  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_lq limnetic_pacific_roberts stream,120.3730956,104
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,lq,limnetic,lq limnetic,pacific,marine,wc,stream,wc stream,lq limnetic_wc stream,lq_limnetic_wc_stream,1,Allopatric,0.249894495, Diff_Ecology, lq    wc  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_lq limnetic_pacific_wc stream,869.2667453,725
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,misty,lake,misty lake,pacific,marine,pax,benthic,pax benthic,misty lake_pax benthic,misty_lake_pax_benthic,1,Allopatric,0.495618421, Diff_Ecology, misty    pax  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_misty lake_pacific_pax benthic,810.9259752,202
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,misty,lake,misty lake,pacific,marine,pri,benthic,pri benthic,misty lake_pri benthic,misty_lake_pri_benthic,1,Allopatric,0.524913955, Diff_Ecology, misty    pri  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_misty lake_pacific_pri benthic,818.9528223,197
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,misty,stream,misty stream,pacific,marine,pax,limnetic,pax limnetic,misty stream_pax limnetic,misty_stream_pax_limnetic,1,Allopatric,0.425783625, Diff_Ecology, misty    pax  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_misty stream_pacific_pax limnetic,810.9259752,203
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,misty,stream,misty stream,pacific,marine,pri,limnetic,pri limnetic,misty stream_pri limnetic,misty_stream_pri_limnetic,1,Allopatric,0.460683896, Diff_Ecology, misty    pri  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_misty stream_pacific_pri limnetic,818.9528223,198
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,mud,lake,mud lake,pacific,marine,pax,benthic,pax benthic,mud lake_pax benthic,mud_lake_pax_benthic,1,Allopatric,0.508195294, Diff_Ecology, mud    pax  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_mud lake_pacific_pax benthic,2609.628721,2001
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,mud,lake,mud lake,pacific,marine,pri,benthic,pri benthic,mud lake_pri benthic,mud_lake_pri_benthic,1,Allopatric,0.534091154, Diff_Ecology, mud    pri  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_mud lake_pacific_pri benthic,2617.655568,1996
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,pax,benthic,pax benthic,pacific,marine,pcr,lake,pcr lake,pax benthic_pcr lake,pax_benthic_pcr_lake,1,Allopatric,0.429724908, Diff_Ecology, pax    pcr  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_pax benthic_pacific_pcr lake,802.9451738,745
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,pax,benthic,pax benthic,pacific,marine,roberts,lake,roberts lake,pax benthic_roberts lake,pax_benthic_roberts_lake,1,Allopatric,0.407782138, Diff_Ecology, pax    roberts  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_pax benthic_pacific_roberts lake,78.48047012,75
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,pax,limnetic,pax limnetic,pacific,marine,roberts,stream,roberts stream,pax limnetic_roberts stream,pax_limnetic_roberts_stream,1,Allopatric,0.391768993, Diff_Ecology, pax    roberts  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_pax limnetic_pacific_roberts stream,78.48047012,76
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,pax,limnetic,pax limnetic,pacific,marine,wc,stream,wc stream,pax limnetic_wc stream,pax_limnetic_wc_stream,1,Allopatric,0.302991309, Diff_Ecology, pax    wc  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_pax limnetic_pacific_wc stream,888.3276083,731
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,pcr,lake,pcr lake,pacific,marine,pri,benthic,pri benthic,pcr lake_pri benthic,pcr_lake_pri_benthic,1,Allopatric,0.476490109, Diff_Ecology, pcr    pri  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_pcr lake_pacific_pri benthic,810.972021,750
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,pri,benthic,pri benthic,pacific,marine,roberts,lake,roberts lake,pri benthic_roberts lake,pri_benthic_roberts_lake,1,Allopatric,0.434676339, Diff_Ecology, pri    roberts  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_pri benthic_pacific_roberts lake,86.50731725,70
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,bea,lake,bea lake,pacific,marine,lq,benthic,lq benthic,bea lake_lq benthic,bea_lake_lq_benthic,1,Allopatric,0.460711155, Diff_Ecology, bea    lq  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_bea lake_pacific_lq benthic,2576.419409,2064
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,lq,benthic,lq benthic,pacific,marine,pax,limnetic,pax limnetic,lq benthic_pax limnetic,lq_benthic_pax_limnetic,0,Allopatric,0.627651604, Diff_Ecology, lq    pax  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_lq benthic_pacific_pax limnetic,28.79342402,30
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,lq,benthic,lq benthic,pacific,marine,pri,limnetic,pri limnetic,lq benthic_pri limnetic,lq_benthic_pri_limnetic,0,Allopatric,0.673546697, Diff_Ecology, lq    pri  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_lq benthic_pacific_pri limnetic,36.82027115,34
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,lq,limnetic,lq limnetic,pacific,marine,pax,benthic,pax benthic,lq limnetic_pax benthic,lq_limnetic_pax_benthic,0,Allopatric,0.54283875, Diff_Ecology, lq    pax  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_lq limnetic_pacific_pax benthic,28.79342402,30
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,lq,limnetic,lq limnetic,pacific,marine,pri,benthic,pri benthic,lq limnetic_pri benthic,lq_limnetic_pri_benthic,0,Allopatric,0.571929417, Diff_Ecology, lq    pri  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_lq limnetic_pacific_pri benthic,36.82027115,34
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,pax,benthic,pax benthic,pacific,marine,pri,limnetic,pri limnetic,pax benthic_pri limnetic,pax_benthic_pri_limnetic,0,Allopatric,0.66495483, Diff_Ecology, pax    pri  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_pax benthic_pacific_pri limnetic,27.22246315,5
,,,,,,,,,,,,,,,,,,,,,,
pacific,marine,pax,limnetic,pax limnetic,pacific,marine,pri,benthic,pri benthic,pax limnetic_pri benthic,pax_limnetic_pri_benthic,0,Allopatric,0.64630915, Diff_Ecology, pax    pri  , Same_Ocean,Diff_Ecology_Same_Ocean,Allopatric,pacific_pax limnetic_pacific_pri benthic,27.22246315,5
